stem,image_path,mask_coral_path,source,split
10006121002,data\final_dataset\train\images\10006121002.jpg,data\final_dataset\train\masks_coral\10006121002.png,SEAVIEW_PAC_AUS,train
10006121201,data\final_dataset\train\images\10006121201.jpg,data\final_dataset\train\masks_coral\10006121201.png,SEAVIEW_PAC_AUS,train
10006121301,data\final_dataset\train\images\10006121301.jpg,data\final_dataset\train\masks_coral\10006121301.png,SEAVIEW_PAC_AUS,train
10006123201,data\final_dataset\train\images\10006123201.jpg,data\final_dataset\train\masks_coral\10006123201.png,SEAVIEW_PAC_AUS,train
10006125702,data\final_dataset\train\images\10006125702.jpg,data\final_dataset\train\masks_coral\10006125702.png,SEAVIEW_PAC_AUS,train
10006125903,data\final_dataset\train\images\10006125903.jpg,data\final_dataset\train\masks_coral\10006125903.png,SEAVIEW_PAC_AUS,train
10008007102,data\final_dataset\train\images\10008007102.jpg,data\final_dataset\train\masks_coral\10008007102.png,SEAVIEW_PAC_AUS,train
10008007302,data\final_dataset\train\images\10008007302.jpg,data\final_dataset\train\masks_coral\10008007302.png,SEAVIEW_PAC_AUS,train
10016012501,data\final_dataset\train\images\10016012501.jpg,data\final_dataset\train\masks_coral\10016012501.png,SEAVIEW_PAC_AUS,train
10016013701,data\final_dataset\train\images\10016013701.jpg,data\final_dataset\train\masks_coral\10016013701.png,SEAVIEW_PAC_AUS,train
10017074901,data\final_dataset\train\images\10017074901.jpg,data\final_dataset\train\masks_coral\10017074901.png,SEAVIEW_PAC_AUS,train
10019001502,data\final_dataset\train\images\10019001502.jpg,data\final_dataset\train\masks_coral\10019001502.png,SEAVIEW_PAC_AUS,train
10019012002,data\final_dataset\train\images\10019012002.jpg,data\final_dataset\train\masks_coral\10019012002.png,SEAVIEW_PAC_AUS,train
10019012202,data\final_dataset\train\images\10019012202.jpg,data\final_dataset\train\masks_coral\10019012202.png,SEAVIEW_PAC_AUS,train
10019019402,data\final_dataset\train\images\10019019402.jpg,data\final_dataset\train\masks_coral\10019019402.png,SEAVIEW_PAC_AUS,train
10019019501,data\final_dataset\train\images\10019019501.jpg,data\final_dataset\train\masks_coral\10019019501.png,SEAVIEW_PAC_AUS,train
10019055702,data\final_dataset\train\images\10019055702.jpg,data\final_dataset\train\masks_coral\10019055702.png,SEAVIEW_PAC_AUS,train
10019056802,data\final_dataset\train\images\10019056802.jpg,data\final_dataset\train\masks_coral\10019056802.png,SEAVIEW_PAC_AUS,train
10019058301,data\final_dataset\train\images\10019058301.jpg,data\final_dataset\train\masks_coral\10019058301.png,SEAVIEW_PAC_AUS,train
10019060302,data\final_dataset\train\images\10019060302.jpg,data\final_dataset\train\masks_coral\10019060302.png,SEAVIEW_PAC_AUS,train
10019060303,data\final_dataset\train\images\10019060303.jpg,data\final_dataset\train\masks_coral\10019060303.png,SEAVIEW_PAC_AUS,train
10019062902,data\final_dataset\train\images\10019062902.jpg,data\final_dataset\train\masks_coral\10019062902.png,SEAVIEW_PAC_AUS,train
10019063002,data\final_dataset\train\images\10019063002.jpg,data\final_dataset\train\masks_coral\10019063002.png,SEAVIEW_PAC_AUS,train
10019081502,data\final_dataset\train\images\10019081502.jpg,data\final_dataset\train\masks_coral\10019081502.png,SEAVIEW_PAC_AUS,train
10019083001,data\final_dataset\train\images\10019083001.jpg,data\final_dataset\train\masks_coral\10019083001.png,SEAVIEW_PAC_AUS,train
10019083201,data\final_dataset\train\images\10019083201.jpg,data\final_dataset\train\masks_coral\10019083201.png,SEAVIEW_PAC_AUS,train
10019083202,data\final_dataset\train\images\10019083202.jpg,data\final_dataset\train\masks_coral\10019083202.png,SEAVIEW_PAC_AUS,train
10020088601,data\final_dataset\train\images\10020088601.jpg,data\final_dataset\train\masks_coral\10020088601.png,SEAVIEW_PAC_AUS,train
10020088801,data\final_dataset\train\images\10020088801.jpg,data\final_dataset\train\masks_coral\10020088801.png,SEAVIEW_PAC_AUS,train
10020090701,data\final_dataset\train\images\10020090701.jpg,data\final_dataset\train\masks_coral\10020090701.png,SEAVIEW_PAC_AUS,train
10020110801,data\final_dataset\train\images\10020110801.jpg,data\final_dataset\train\masks_coral\10020110801.png,SEAVIEW_PAC_AUS,train
10020118801,data\final_dataset\train\images\10020118801.jpg,data\final_dataset\train\masks_coral\10020118801.png,SEAVIEW_PAC_AUS,train
10020123602,data\final_dataset\train\images\10020123602.jpg,data\final_dataset\train\masks_coral\10020123602.png,SEAVIEW_PAC_AUS,train
10020146102,data\final_dataset\train\images\10020146102.jpg,data\final_dataset\train\masks_coral\10020146102.png,SEAVIEW_PAC_AUS,train
10022087502,data\final_dataset\train\images\10022087502.jpg,data\final_dataset\train\masks_coral\10022087502.png,SEAVIEW_PAC_AUS,train
10022087602,data\final_dataset\train\images\10022087602.jpg,data\final_dataset\train\masks_coral\10022087602.png,SEAVIEW_PAC_AUS,train
10022087702,data\final_dataset\train\images\10022087702.jpg,data\final_dataset\train\masks_coral\10022087702.png,SEAVIEW_PAC_AUS,train
10022088002,data\final_dataset\train\images\10022088002.jpg,data\final_dataset\train\masks_coral\10022088002.png,SEAVIEW_PAC_AUS,train
10022088102,data\final_dataset\train\images\10022088102.jpg,data\final_dataset\train\masks_coral\10022088102.png,SEAVIEW_PAC_AUS,train
10022088202,data\final_dataset\train\images\10022088202.jpg,data\final_dataset\train\masks_coral\10022088202.png,SEAVIEW_PAC_AUS,train
10022088302,data\final_dataset\train\images\10022088302.jpg,data\final_dataset\train\masks_coral\10022088302.png,SEAVIEW_PAC_AUS,train
10022090602,data\final_dataset\train\images\10022090602.jpg,data\final_dataset\train\masks_coral\10022090602.png,SEAVIEW_PAC_AUS,train
10022091302,data\final_dataset\train\images\10022091302.jpg,data\final_dataset\train\masks_coral\10022091302.png,SEAVIEW_PAC_AUS,train
10022091602,data\final_dataset\train\images\10022091602.jpg,data\final_dataset\train\masks_coral\10022091602.png,SEAVIEW_PAC_AUS,train
10022091902,data\final_dataset\train\images\10022091902.jpg,data\final_dataset\train\masks_coral\10022091902.png,SEAVIEW_PAC_AUS,train
10023111102,data\final_dataset\train\images\10023111102.jpg,data\final_dataset\train\masks_coral\10023111102.png,SEAVIEW_PAC_AUS,train
10023114602,data\final_dataset\train\images\10023114602.jpg,data\final_dataset\train\masks_coral\10023114602.png,SEAVIEW_PAC_AUS,train
10023114702,data\final_dataset\train\images\10023114702.jpg,data\final_dataset\train\masks_coral\10023114702.png,SEAVIEW_PAC_AUS,train
10023115002,data\final_dataset\train\images\10023115002.jpg,data\final_dataset\train\masks_coral\10023115002.png,SEAVIEW_PAC_AUS,train
10023116402,data\final_dataset\train\images\10023116402.jpg,data\final_dataset\train\masks_coral\10023116402.png,SEAVIEW_PAC_AUS,train
10023117202,data\final_dataset\train\images\10023117202.jpg,data\final_dataset\train\masks_coral\10023117202.png,SEAVIEW_PAC_AUS,train
10023118102,data\final_dataset\train\images\10023118102.jpg,data\final_dataset\train\masks_coral\10023118102.png,SEAVIEW_PAC_AUS,train
10023118302,data\final_dataset\train\images\10023118302.jpg,data\final_dataset\train\masks_coral\10023118302.png,SEAVIEW_PAC_AUS,train
10023120802,data\final_dataset\train\images\10023120802.jpg,data\final_dataset\train\masks_coral\10023120802.png,SEAVIEW_PAC_AUS,train
10023122502,data\final_dataset\train\images\10023122502.jpg,data\final_dataset\train\masks_coral\10023122502.png,SEAVIEW_PAC_AUS,train
10023123602,data\final_dataset\train\images\10023123602.jpg,data\final_dataset\train\masks_coral\10023123602.png,SEAVIEW_PAC_AUS,train
10023127502,data\final_dataset\train\images\10023127502.jpg,data\final_dataset\train\masks_coral\10023127502.png,SEAVIEW_PAC_AUS,train
10023171402,data\final_dataset\train\images\10023171402.jpg,data\final_dataset\train\masks_coral\10023171402.png,SEAVIEW_PAC_AUS,train
10023171602,data\final_dataset\train\images\10023171602.jpg,data\final_dataset\train\masks_coral\10023171602.png,SEAVIEW_PAC_AUS,train
10023183502,data\final_dataset\train\images\10023183502.jpg,data\final_dataset\train\masks_coral\10023183502.png,SEAVIEW_PAC_AUS,train
10025044701,data\final_dataset\train\images\10025044701.jpg,data\final_dataset\train\masks_coral\10025044701.png,SEAVIEW_PAC_AUS,train
10025044801,data\final_dataset\train\images\10025044801.jpg,data\final_dataset\train\masks_coral\10025044801.png,SEAVIEW_PAC_AUS,train
10025045601,data\final_dataset\train\images\10025045601.jpg,data\final_dataset\train\masks_coral\10025045601.png,SEAVIEW_PAC_AUS,train
10025046001,data\final_dataset\train\images\10025046001.jpg,data\final_dataset\train\masks_coral\10025046001.png,SEAVIEW_PAC_AUS,train
10025048101,data\final_dataset\train\images\10025048101.jpg,data\final_dataset\train\masks_coral\10025048101.png,SEAVIEW_PAC_AUS,train
10025052401,data\final_dataset\train\images\10025052401.jpg,data\final_dataset\train\masks_coral\10025052401.png,SEAVIEW_PAC_AUS,train
10025058701,data\final_dataset\train\images\10025058701.jpg,data\final_dataset\train\masks_coral\10025058701.png,SEAVIEW_PAC_AUS,train
11004111002,data\final_dataset\train\images\11004111002.jpg,data\final_dataset\train\masks_coral\11004111002.png,SEAVIEW_PAC_AUS,train
11004129802,data\final_dataset\train\images\11004129802.jpg,data\final_dataset\train\masks_coral\11004129802.png,SEAVIEW_PAC_AUS,train
11004129902,data\final_dataset\train\images\11004129902.jpg,data\final_dataset\train\masks_coral\11004129902.png,SEAVIEW_PAC_AUS,train
11004130202,data\final_dataset\train\images\11004130202.jpg,data\final_dataset\train\masks_coral\11004130202.png,SEAVIEW_PAC_AUS,train
11004130302,data\final_dataset\train\images\11004130302.jpg,data\final_dataset\train\masks_coral\11004130302.png,SEAVIEW_PAC_AUS,train
11004130402,data\final_dataset\train\images\11004130402.jpg,data\final_dataset\train\masks_coral\11004130402.png,SEAVIEW_PAC_AUS,train
11004130502,data\final_dataset\train\images\11004130502.jpg,data\final_dataset\train\masks_coral\11004130502.png,SEAVIEW_PAC_AUS,train
11004130702,data\final_dataset\train\images\11004130702.jpg,data\final_dataset\train\masks_coral\11004130702.png,SEAVIEW_PAC_AUS,train
11004130802,data\final_dataset\train\images\11004130802.jpg,data\final_dataset\train\masks_coral\11004130802.png,SEAVIEW_PAC_AUS,train
11004130902,data\final_dataset\train\images\11004130902.jpg,data\final_dataset\train\masks_coral\11004130902.png,SEAVIEW_PAC_AUS,train
11004131102,data\final_dataset\train\images\11004131102.jpg,data\final_dataset\train\masks_coral\11004131102.png,SEAVIEW_PAC_AUS,train
11004131502,data\final_dataset\train\images\11004131502.jpg,data\final_dataset\train\masks_coral\11004131502.png,SEAVIEW_PAC_AUS,train
11004131702,data\final_dataset\train\images\11004131702.jpg,data\final_dataset\train\masks_coral\11004131702.png,SEAVIEW_PAC_AUS,train
11005104401,data\final_dataset\train\images\11005104401.jpg,data\final_dataset\train\masks_coral\11005104401.png,SEAVIEW_PAC_AUS,train
11005125402,data\final_dataset\train\images\11005125402.jpg,data\final_dataset\train\masks_coral\11005125402.png,SEAVIEW_PAC_AUS,train
12001089702,data\final_dataset\train\images\12001089702.jpg,data\final_dataset\train\masks_coral\12001089702.png,SEAVIEW_PAC_AUS,train
12001089802,data\final_dataset\train\images\12001089802.jpg,data\final_dataset\train\masks_coral\12001089802.png,SEAVIEW_PAC_AUS,train
12001090002,data\final_dataset\train\images\12001090002.jpg,data\final_dataset\train\masks_coral\12001090002.png,SEAVIEW_PAC_AUS,train
12001090302,data\final_dataset\train\images\12001090302.jpg,data\final_dataset\train\masks_coral\12001090302.png,SEAVIEW_PAC_AUS,train
12001090402,data\final_dataset\train\images\12001090402.jpg,data\final_dataset\train\masks_coral\12001090402.png,SEAVIEW_PAC_AUS,train
12001090502,data\final_dataset\train\images\12001090502.jpg,data\final_dataset\train\masks_coral\12001090502.png,SEAVIEW_PAC_AUS,train
12001090702,data\final_dataset\train\images\12001090702.jpg,data\final_dataset\train\masks_coral\12001090702.png,SEAVIEW_PAC_AUS,train
12001090902,data\final_dataset\train\images\12001090902.jpg,data\final_dataset\train\masks_coral\12001090902.png,SEAVIEW_PAC_AUS,train
12001091002,data\final_dataset\train\images\12001091002.jpg,data\final_dataset\train\masks_coral\12001091002.png,SEAVIEW_PAC_AUS,train
12001091102,data\final_dataset\train\images\12001091102.jpg,data\final_dataset\train\masks_coral\12001091102.png,SEAVIEW_PAC_AUS,train
12001091202,data\final_dataset\train\images\12001091202.jpg,data\final_dataset\train\masks_coral\12001091202.png,SEAVIEW_PAC_AUS,train
12001091302,data\final_dataset\train\images\12001091302.jpg,data\final_dataset\train\masks_coral\12001091302.png,SEAVIEW_PAC_AUS,train
12001091402,data\final_dataset\train\images\12001091402.jpg,data\final_dataset\train\masks_coral\12001091402.png,SEAVIEW_PAC_AUS,train
12001091502,data\final_dataset\train\images\12001091502.jpg,data\final_dataset\train\masks_coral\12001091502.png,SEAVIEW_PAC_AUS,train
12001091602,data\final_dataset\train\images\12001091602.jpg,data\final_dataset\train\masks_coral\12001091602.png,SEAVIEW_PAC_AUS,train
12001091702,data\final_dataset\train\images\12001091702.jpg,data\final_dataset\train\masks_coral\12001091702.png,SEAVIEW_PAC_AUS,train
12001091802,data\final_dataset\train\images\12001091802.jpg,data\final_dataset\train\masks_coral\12001091802.png,SEAVIEW_PAC_AUS,train
12001091902,data\final_dataset\train\images\12001091902.jpg,data\final_dataset\train\masks_coral\12001091902.png,SEAVIEW_PAC_AUS,train
12001092002,data\final_dataset\train\images\12001092002.jpg,data\final_dataset\train\masks_coral\12001092002.png,SEAVIEW_PAC_AUS,train
12001092102,data\final_dataset\train\images\12001092102.jpg,data\final_dataset\train\masks_coral\12001092102.png,SEAVIEW_PAC_AUS,train
12001092302,data\final_dataset\train\images\12001092302.jpg,data\final_dataset\train\masks_coral\12001092302.png,SEAVIEW_PAC_AUS,train
12005059201,data\final_dataset\train\images\12005059201.jpg,data\final_dataset\train\masks_coral\12005059201.png,SEAVIEW_PAC_AUS,train
12005059302,data\final_dataset\train\images\12005059302.jpg,data\final_dataset\train\masks_coral\12005059302.png,SEAVIEW_PAC_AUS,train
12005059401,data\final_dataset\train\images\12005059401.jpg,data\final_dataset\train\masks_coral\12005059401.png,SEAVIEW_PAC_AUS,train
12005059701,data\final_dataset\train\images\12005059701.jpg,data\final_dataset\train\masks_coral\12005059701.png,SEAVIEW_PAC_AUS,train
12005059801,data\final_dataset\train\images\12005059801.jpg,data\final_dataset\train\masks_coral\12005059801.png,SEAVIEW_PAC_AUS,train
12005059901,data\final_dataset\train\images\12005059901.jpg,data\final_dataset\train\masks_coral\12005059901.png,SEAVIEW_PAC_AUS,train
12005060006,data\final_dataset\train\images\12005060006.jpg,data\final_dataset\train\masks_coral\12005060006.png,SEAVIEW_PAC_AUS,train
12005060301,data\final_dataset\train\images\12005060301.jpg,data\final_dataset\train\masks_coral\12005060301.png,SEAVIEW_PAC_AUS,train
12005060502,data\final_dataset\train\images\12005060502.jpg,data\final_dataset\train\masks_coral\12005060502.png,SEAVIEW_PAC_AUS,train
12005060602,data\final_dataset\train\images\12005060602.jpg,data\final_dataset\train\masks_coral\12005060602.png,SEAVIEW_PAC_AUS,train
12005060904,data\final_dataset\train\images\12005060904.jpg,data\final_dataset\train\masks_coral\12005060904.png,SEAVIEW_PAC_AUS,train
12005061106,data\final_dataset\train\images\12005061106.jpg,data\final_dataset\train\masks_coral\12005061106.png,SEAVIEW_PAC_AUS,train
12005061204,data\final_dataset\train\images\12005061204.jpg,data\final_dataset\train\masks_coral\12005061204.png,SEAVIEW_PAC_AUS,train
12005061301,data\final_dataset\train\images\12005061301.jpg,data\final_dataset\train\masks_coral\12005061301.png,SEAVIEW_PAC_AUS,train
12005061401,data\final_dataset\train\images\12005061401.jpg,data\final_dataset\train\masks_coral\12005061401.png,SEAVIEW_PAC_AUS,train
12011015302,data\final_dataset\train\images\12011015302.jpg,data\final_dataset\train\masks_coral\12011015302.png,SEAVIEW_PAC_AUS,train
12011015502,data\final_dataset\train\images\12011015502.jpg,data\final_dataset\train\masks_coral\12011015502.png,SEAVIEW_PAC_AUS,train
12011027202,data\final_dataset\train\images\12011027202.jpg,data\final_dataset\train\masks_coral\12011027202.png,SEAVIEW_PAC_AUS,train
12011028502,data\final_dataset\train\images\12011028502.jpg,data\final_dataset\train\masks_coral\12011028502.png,SEAVIEW_PAC_AUS,train
12011032502,data\final_dataset\train\images\12011032502.jpg,data\final_dataset\train\masks_coral\12011032502.png,SEAVIEW_PAC_AUS,train
12011033402,data\final_dataset\train\images\12011033402.jpg,data\final_dataset\train\masks_coral\12011033402.png,SEAVIEW_PAC_AUS,train
12011034202,data\final_dataset\train\images\12011034202.jpg,data\final_dataset\train\masks_coral\12011034202.png,SEAVIEW_PAC_AUS,train
12011035402,data\final_dataset\train\images\12011035402.jpg,data\final_dataset\train\masks_coral\12011035402.png,SEAVIEW_PAC_AUS,train
12011036302,data\final_dataset\train\images\12011036302.jpg,data\final_dataset\train\masks_coral\12011036302.png,SEAVIEW_PAC_AUS,train
12011036502,data\final_dataset\train\images\12011036502.jpg,data\final_dataset\train\masks_coral\12011036502.png,SEAVIEW_PAC_AUS,train
12012079802,data\final_dataset\train\images\12012079802.jpg,data\final_dataset\train\masks_coral\12012079802.png,SEAVIEW_PAC_AUS,train
